2025-09-30 (17:01:04) -->  PaksDatabase SELECT id FROM crime_check_times where deleted_at is null and crime_id = 12 and print_status is null and date(end_time) < CURRENT_DATE() LIMIT 1 executed
2025-09-30 (17:01:04) -->  PaksDatabase Db Connection Closed..
2025-09-30 (17:01:04) -->  PaksDatabase Db Connected
2025-09-30 (17:01:04) -->  PaksDatabase SELECT id FROM crime_check_times where deleted_at is null and crime_id = 13 and print_status is null and date(end_time) < CURRENT_DATE() LIMIT 1 executed
2025-09-30 (17:01:04) -->  PaksDatabase SELECT id FROM crime_check_times where deleted_at is null and crime_id = 13 and print_status is null and date(end_time) < CURRENT_DATE() LIMIT 1 executed
2025-09-30 (17:01:04) -->  PaksDatabase Db Connection Closed..
2025-09-30 (17:01:04) -->  PaksDatabase Db Connected
2025-09-30 (17:01:04) -->  PaksDatabase SELECT id FROM crime_check_times where deleted_at is null and crime_id = 18 and print_status is null and date(end_time) < CURRENT_DATE() LIMIT 1 executed
2025-09-30 (17:01:04) -->  PaksDatabase SELECT id FROM crime_check_times where deleted_at is null and crime_id = 18 and print_status is null and date(end_time) < CURRENT_DATE() LIMIT 1 executed
2025-09-30 (17:01:04) -->  PaksDatabase Db Connection Closed..
2025-09-30 (17:01:04) -->  PaksDatabase Db Connected
2025-09-30 (17:01:04) -->  PaksDatabase SELECT id FROM crimes where deleted_at is null and person_id = '3' and status = 0 executed
2025-09-30 (17:01:04) -->  PaksDatabase SELECT id FROM crimes where deleted_at is null and person_id = '3' and status = 0 executed
2025-09-30 (17:01:04) -->  PaksDatabase Db Connection Closed..
2025-09-30 (17:01:04) -->  PaksDatabase Db Connected
2025-09-30 (17:01:04) -->  PaksDatabase SELECT id FROM crime_check_times where deleted_at is null and crime_id = 14 and print_status is null and date(end_time) < CURRENT_DATE() LIMIT 1 executed
2025-09-30 (17:01:04) -->  PaksDatabase SELECT id FROM crime_check_times where deleted_at is null and crime_id = 14 and print_status is null and date(end_time) < CURRENT_DATE() LIMIT 1 executed
2025-09-30 (17:01:04) -->  PaksDatabase Db Connection Closed..
2025-09-30 (17:01:04) -->  PaksDatabase Db Connected
2025-09-30 (17:01:04) -->  PaksDatabase SELECT id FROM crime_check_times where deleted_at is null and crime_id = 15 and print_status is null and date(end_time) < CURRENT_DATE() LIMIT 1 executed
2025-09-30 (17:01:04) -->  PaksDatabase SELECT id FROM crime_check_times where deleted_at is null and crime_id = 15 and print_status is null and date(end_time) < CURRENT_DATE() LIMIT 1 executed
2025-09-30 (17:01:04) -->  PaksDatabase Db Connection Closed..
2025-09-30 (17:01:04) -->  PaksDatabase Db Connected
2025-09-30 (17:01:04) -->  PaksDatabase SELECT id FROM crime_check_times where deleted_at is null and crime_id = 16 and print_status is null and date(end_time) < CURRENT_DATE() LIMIT 1 executed
