2025-09-18 (00:00:18) -->  Laravel schedule:run komutu çalýþtýrýlýyor...
2025-09-18 (00:00:19) -->  Laravel Scheduler: Çalýþacak zamanlanmýþ görev yok
2025-09-18 (00:01:19) -->  Laravel schedule:run komutu çalýþtýrýlýyor...
2025-09-18 (00:01:19) -->  Laravel Scheduler: Çalýþacak zamanlanmýþ görev yok
2025-09-18 (00:02:17) -->  Check fingerprint module exception: is_device_open() missing 1 required positional argument: 'dev'
2025-09-18 (00:02:17) -->  Skipped fp_module control due to the lock
2025-09-18 (00:02:20) -->  Laravel schedule:run komutu çalýþtýrýlýyor...
2025-09-18 (00:02:20) -->  Laravel Scheduler: Çalýþacak zamanlanmýþ görev yok
2025-09-18 (00:03:20) -->  Laravel schedule:run komutu çalýþtýrýlýyor...
2025-09-18 (00:03:20) -->  Laravel Scheduler: Çalýþacak zamanlanmýþ görev yok
2025-09-18 (00:04:21) -->  Laravel schedule:run komutu çalýþtýrýlýyor...
2025-09-18 (00:04:21) -->  Laravel Scheduler: Çalýþacak zamanlanmýþ görev yok
2025-09-18 (00:05:21) -->  Laravel schedule:run komutu çalýþtýrýlýyor...
2025-09-18 (00:05:21) -->  Laravel Scheduler: Çalýþacak zamanlanmýþ görev yok
2025-09-18 (00:06:21) -->  Laravel schedule:run komutu çalýþtýrýlýyor...
2025-09-18 (00:06:21) -->  Laravel Scheduler: Çalýþacak zamanlanmýþ görev yok
2025-09-18 (00:07:21) -->  Laravel schedule:run komutu çalýþtýrýlýyor...
2025-09-18 (00:07:22) -->  Laravel Scheduler: Çalýþacak zamanlanmýþ görev yok
2025-09-18 (00:08:22) -->  Laravel schedule:run komutu çalýþtýrýlýyor...
2025-09-18 (00:08:22) -->  Laravel Scheduler: Çalýþacak zamanlanmýþ görev yok
2025-09-18 (00:09:22) -->  Laravel schedule:run komutu çalýþtýrýlýyor...
2025-09-18 (00:09:22) -->  Laravel Scheduler: Çalýþacak zamanlanmýþ görev yok
2025-09-18 (00:10:22) -->  Laravel schedule:run komutu çalýþtýrýlýyor...
